is_covid,received,article_date,acceptance_delay,is_psych,is_mega,issn_linking,h_index,open_access,publication_delay,sjr_2024,sjr_2023,sjr_2022,sjr_2021,sjr_2020,sjr_2019,sjr_2018,sjr_2017,sjr_2016,sjr_2015,publication_types,title,journal,sjr,rank,discipline,asjc,npi_discipline,npi_field,npi_level_24,npi_level_23,npi_level_22,npi_level_21,npi_level_20,npi_level_19,npi_level_18,npi_level_17,npi_level_16,npi_level_15,is_series,established,country,keywords,apc,apc_amount
FALSE,2015-01-17,2015-05-19,93,FALSE,FALSE,20474873,130,FALSE,29,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review",Novel echocardiographic techniques for the evaluation of athletes' heart: A focus on speckle-tracking echocardiography.,European journal of preventive cardiology,2.1189999999999998,1291,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,2,2,2,2,2,2,1,1,1,1,FALSE,2012,England,"Imaging, athletes, exercise, remodelling, strain",NA,NA
FALSE,2015-03-06,2015-05-20,48,FALSE,FALSE,09373462,109,FALSE,27,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Case Reports, Journal Article, Video-Audio Media",Laparoscopic supracervical hysterectomy with transcervical morcellation and sacrocervicopexy for the treatment of uterine prolapse.,International urogynecology journal,0.778,7041,health_sciences,2748,Health Sciences,Surgical Sciences,1,1,1,1,1,1,1,1,1,1,FALSE,1990,England,"Laparoscopy, Morcellation, Pelvic organ prolapse, Sacrocervicopexy",NA,NA
FALSE,2015-01-29,2015-04-28,81,FALSE,FALSE,15517411,74,FALSE,8,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, P.H.S.",Improving antipsychotic prescribing practices in nursing facilities: The role of surveyor methods and surveying agencies in upholding the Nursing Home Reform Act.,Research in social & administrative pharmacy : RSAP,0.984,4959,life_sciences,3003,Health Sciences,Pharmacology and Toxicology,1,1,1,1,1,1,1,1,1,1,FALSE,2005,United States,"Antipsychotics, Dissemination, Guidance, Nursing facilities, Social ecological framework, Surveillance",NA,NA
FALSE,2015-03-01,2015-05-19,60,FALSE,FALSE,00034967,300,FALSE,19,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't, Review, Systematic Review",Evidence for treating rheumatoid arthritis to target: results of a systematic literature search update.,Annals of the rheumatic diseases,5.731000000000001,231,life_sciences,1300,Health Sciences,Rheumatology,2,2,2,2,2,2,2,2,2,2,FALSE,1939,England,"Disease Activity, Rheumatoid Arthritis, Treatment",NA,NA
FALSE,2015-02-27,2015-05-20,53,FALSE,FALSE,0937941X,201,FALSE,29,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",Response of bone turnover markers to three oral bisphosphonate therapies in postmenopausal osteoporosis: the TRIO study.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,1.466,2497,health_sciences,2712,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,England,"Bisphosphonate, Bone turnover markers, Postmenopausal osteoporosis, Variability",NA,NA
FALSE,2015-02-03,2015-05-20,67,FALSE,FALSE,1864063X,84,FALSE,39,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Automated quantitative cytological analysis using portable microfluidic microscopy.,Journal of biophotonics,0.531,10949,physical_sciences,3100,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,2008,Germany,"cell survival, cytodiagnosis, diagnostic imaging, microfluidic microscopy, microfluidics, point of care systems",NA,NA
FALSE,2015-01-13,2015-05-19,78,FALSE,FALSE,00039888,169,FALSE,48,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review",Management of developmental speech and language disorders. Part 2: acquired conditions.,Archives of disease in childhood,0.972,5054,health_sciences,2735,Health Sciences,Pediatrics,2,2,2,2,2,2,2,2,2,2,FALSE,1926,England,"Neurodevelopment, Neurodisability",NA,NA
FALSE,2015-02-24,2015-05-16,1,FALSE,FALSE,10781439,89,FALSE,80,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Comment","Commentary on: """"Satisfaction with information used to choose prostate cancer treatment."""" Gilbert SM, Sanda MG, Dunn RL, Greenfield TK, Hembroff L, Klein E, Saigal CS, Pisters L, Michalski J, Sandler HM, Litwin MS, Wei JT. H. Lee Moffitt Cancer Center, Tampa, Florida; Department of Urology, Emory University, Atlanta, Georgia; Department of Urology, University of Michigan, Ann Arbor, Michigan; Department of Psychiatry and Public Health Institute, University of California-San Francisco, California; Institute for Public Policy and Social Research, Michigan State University, Lansing, Michigan; Glickman Urological and Kidney Institute, Cleveland Clinic, Cleveland, Ohio; Department of Urology and Department of Health Policy and Management, University of California-Los Angeles, Los Angeles, California; Department of Urology, University of Texas M.D. Anderson Cancer Center, Houston, Texas; Department of Radiation Oncology, Washington University School of Medicine, St. Louis, Missouri; Department of Radiation Oncology, Cedars-Sinai Medical Center, Los Angeles, California.: J Urol 2014;191(5):1265-71. doi:10.1016/j.juro.2013.12.008. [Epub 2013 Dec 12].",Urologic oncology,0.8550000000000001,6165,health_sciences,2748,Health Sciences,Oncology,1,1,1,1,1,1,1,1,1,1,FALSE,1995,United States,"Consumer health information, Consumer satisfaction, Prostate, Prostatic neoplasms, Questionnaires",NA,NA
FALSE,2015-03-01,2015-05-19,63,FALSE,FALSE,00071161,185,FALSE,16,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review",Descemet membrane endothelial keratoplasty.,The British journal of ophthalmology,1.806,1729,life_sciences,2804,Health Sciences,Ophthalmology,2,2,2,2,1,1,1,1,1,1,FALSE,1917,England,Cornea,NA,NA
FALSE,2015-02-11,2015-05-20,72,FALSE,FALSE,15940667,95,FALSE,26,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q2,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't",Horizontal and vertical targeting: a population-based comparison of public eldercare services in urban and rural areas of Sweden.,Aging clinical and experimental research,1.1440000000000001,3857,health_sciences,2717,Health Sciences,Geriatrics,1,1,1,1,1,1,1,1,1,1,FALSE,1998,Germany,"Eldercare, Long-term care, Older people, Public care, Target efficiency, Urban/rural differences",NA,NA
FALSE,2015-03-18,2015-05-13,50,FALSE,FALSE,17443881,67,FALSE,6,Q1,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Journal Article,The use of PROMIS and the RAND VSQ9 in chiropractic patients receiving care with the Webster Technique.,Complementary therapies in clinical practice,0.92,5515,health_sciences,2707,Health Sciences,"Public, Environmental and Occupational Health",1,1,1,1,1,1,1,1,1,1,FALSE,2005,England,"Chiropractic, PROMIS, Practice-based research, VSQ9",NA,NA
FALSE,2015-02-28,2015-05-07,59,FALSE,FALSE,09277765,207,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",A self-assembling fluorescent dipeptide conjugate for cell labelling.,"Colloids and surfaces. B, Biointerfaces",0.978,5007,physical_sciences,1505,Natural Sciences and Engineering,Chemistry and Materials Technology,1,1,1,1,1,1,1,1,1,1,FALSE,1993,Netherlands,"Fluorescence, Peptide conjugates, Peptides, Self-assembly",NA,NA
FALSE,2015-01-15,2015-06-12,106,FALSE,FALSE,10156305,154,TRUE,42,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Antioxidant Treatments Recover the Alteration of Auditory-Evoked Potentials and Reduce Morphological Damage in the Inferior Colliculus after Perinatal Asphyxia in Rat.,"Brain pathology (Zurich, Switzerland)",1.958,1498,health_sciences,2728,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Switzerland,"auditory brainstem response (ABR), auditory pathway, hypoxic ischemic injury, inferior colliculus, morphological brainstem damage, neuronal injury, rat, white matter injury",Yes,4080 USD; 3260 GBP; 3700 EUR
FALSE,2015-01-05,2015-05-20,123,FALSE,FALSE,00144819,193,FALSE,12,Q3,Q3,Q3,Q3,Q3,Q3,Q2,Q2,Q2,Q2,Journal Article,Influence of temporal pressure constraint on the biomechanical organization of gait initiation made with or without an obstacle to clear.,Experimental brain research,0.637,9057,life_sciences,2800,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1966,Germany,"Anticipatory postural adjustments, Gait initiation, Motor performance, Postural stability, Temporal pressure",NA,NA
FALSE,2015-02-10,2015-05-19,56,FALSE,FALSE,19427603,71,FALSE,42,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,"Development of a high-speed MALDI-triple quadrupole mass spectrometric method for the determination of 3,4-methylenedioxymethamphetamine (MDMA) in oral fluid.",Drug testing and analysis,0.623,9290,physical_sciences,1607,Health Sciences,Pharmacology and Toxicology,1,1,1,1,1,1,1,1,1,1,FALSE,2009,England,"MALDI, MDMA, ecstasy, high-speed analysis, oral fluid",NA,NA
FALSE,2015-03-27,2015-06-18,51,FALSE,FALSE,13866346,92,FALSE,32,Q1,Q1,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,"Open-label phase 2 study of faldaprevir, deleobuvir and ribavirin in Japanese treatment-naive patients with chronic hepatitis C virus genotype 1 infection.",Hepatology research : the official journal of the Japan Society of Hepatology,1.1320000000000001,3941,health_sciences,2725,Health Sciences,Gastroenterology and Hepatology,1,1,1,1,1,1,1,1,1,1,FALSE,1997,Netherlands,"Japanese, clinical trial, faldaprevir, hepatitis C, interferon-free, phase 2",NA,NA
FALSE,2015-01-25,2015-05-20,68,FALSE,FALSE,15227235,58,FALSE,47,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",Investigations on the interactions between naphthalimide-based anti-tumor drugs and human serum albumin by spectroscopic and molecular modeling methods.,Luminescence : the journal of biological and chemical luminescence,0.42900000000000005,13136,life_sciences,1304,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1999,England,"circular dichroism, fluorescence quenching, human serum albumin, molecular modeling, naphthalimide-based anti-tumor drugs",NA,NA
FALSE,2015-02-17,2015-05-20,85,FALSE,FALSE,13895729,95,FALSE,7,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't, Review","Complex systems dynamics in aging: new evidence, continuing questions.",Biogerontology,1.1520000000000001,3818,health_sciences,2717,Health Sciences,Geriatrics,1,1,1,1,1,1,1,1,1,1,FALSE,2000,Netherlands,"Aging, Emergent property, Physiological dysregulation, Principal components analysis, Statistical distance, Systems biology",NA,NA
FALSE,2015-01-22,2015-05-20,84,FALSE,FALSE,09387994,182,FALSE,34,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article",High resolution pituitary gland MRI at 7.0 tesla: a clinical evaluation in Cushing's disease.,European radiology,1.535,2285,health_sciences,2741,Health Sciences,"Radiology, Nuclear Medicine and Medical Imaging",2,2,2,2,2,2,2,2,2,2,FALSE,1991,Germany,"Cushing’s disease, pituitary, Magnetic resonance imaging, Pituitary ACTH hypersecretion, Pituitary adenoma, Pituitary gland",NA,NA
FALSE,2015-01-27,2015-05-20,91,FALSE,FALSE,03400727,93,FALSE,22,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Interference of lateralized distractors on arithmetic problem solving: a functional role for attention shifts in mental calculation.,Psychological research,1.034,4565,social_sciences_and_humanities,1201,Health Sciences,Psychology,1,1,1,1,1,1,1,1,1,1,FALSE,1974,Germany,NA,NA,NA
FALSE,2015-02-16,2015-05-20,77,FALSE,FALSE,07244983,104,FALSE,16,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article",Molecular profile of urothelial carcinoma of the upper urinary tract: are pelvicalyceal and ureteral tumors different?,World journal of urology,1.055,4427,health_sciences,2748,Health Sciences,Surgical Sciences,2,2,2,2,2,1,1,1,1,1,FALSE,1983,Germany,"Comparison, Molecular markers, Upper urinary tract, Urothelial carcinoma",NA,NA
FALSE,2015-02-16,2015-05-20,84,FALSE,FALSE,07244983,104,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Predictive factors for immediate continence after radical prostatectomy.,World journal of urology,1.055,4427,health_sciences,2748,Health Sciences,Surgical Sciences,2,2,2,2,2,1,1,1,1,1,FALSE,1983,Germany,"Immediate continence, Prognostic factors, Prostatectomy",NA,NA
FALSE,2015-01-08,2015-05-20,73,FALSE,FALSE,07403194,257,FALSE,59,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Robust and high resolution hyperpolarized metabolic imaging of the rat heart at 7 T with 3D spectral-spatial EPI.,Magnetic resonance in medicine,1.161,3767,health_sciences,2741,Health Sciences,"Radiology, Nuclear Medicine and Medical Imaging",2,2,2,2,2,1,1,1,1,1,FALSE,1984,United States,"cardiac imaging, cardiac metabolism, hyperpolarized 13C, metabolic imaging, pulse sequences, pyruvate",NA,NA
FALSE,2015-01-02,2015-05-19,94,FALSE,FALSE,08830738,123,FALSE,43,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,"Comparative Study, Journal Article",Spinal Fusion for Scoliosis in Rett Syndrome With an Emphasis on Respiratory Failure and Opioid Usage.,Journal of child neurology,0.586,9907,health_sciences,2728,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1986,United States,"Rett syndrome, comparative study, pediatric intensive care unit, scoliosis, ventilator-acquired pneumonia",NA,NA
FALSE,2015-01-27,2015-05-19,84,FALSE,FALSE,10795006,230,FALSE,28,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Aerobic Exercise Recovers Disuse-induced Atrophy Through the Stimulus of the LRP130/PGC-1α Complex in Aged Rats.,"The journals of gerontology. Series A, Biological sciences and medical sciences",1.334,2953,health_sciences,2717,Health Sciences,Geriatrics,2,2,2,2,2,2,2,2,2,2,FALSE,1995,United States,"Aging, Exercise training, Immobilization, Muscle mass, Recovery",NA,NA
FALSE,2015-02-17,2015-05-19,63,FALSE,FALSE,10795006,230,FALSE,28,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,"Now, the Taller Die Earlier: The Curse of Cancer.","The journals of gerontology. Series A, Biological sciences and medical sciences",1.334,2953,health_sciences,2717,Health Sciences,Geriatrics,2,2,2,2,2,2,2,2,2,2,FALSE,1995,United States,"20th century, Cancer, Height, Mortality, United States",NA,NA
FALSE,2015-01-30,2015-05-21,102,FALSE,FALSE,18632653,119,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Homotopic reciprocal functional connectivity between anterior human insulae.,Brain structure & function,1.2449999999999999,3332,health_sciences,2722,Health Sciences,Biomedicine,1,1,1,1,2,2,2,2,2,2,FALSE,2007,Germany,"CCEP, Corpus callosum, Epilepsy, Evoked potentials, Functional connectivity, Insula",NA,NA
FALSE,2015-03-12,2015-06-30,60,FALSE,FALSE,00063592,219,FALSE,50,Q2,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, Non-P.H.S.",Type III secretion as a generalizable strategy for the production of full-length biopolymer-forming proteins.,Biotechnology and bioengineering,0.9400000000000001,5348,life_sciences,2402,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1962,United States,"antimicrobial hydrogels, elastin, protein purification, resilin, type III secretion",NA,NA
FALSE,2015-04-14,2015-05-21,7,FALSE,FALSE,0260437X,106,FALSE,30,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,A method for estimating the glomerular filtration rate in conscious monkeys.,Journal of applied toxicology : JAT,0.745,7468,life_sciences,3005,Health Sciences,Pharmacology and Toxicology,1,1,1,1,1,1,1,1,1,1,FALSE,1981,England,"cynomolgus monkey, glomerular filtration rate, iodixanol, serum clearance",NA,NA
FALSE,2015-02-05,2015-05-20,81,FALSE,FALSE,14745151,66,FALSE,23,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Compound risk: History of traumatic stress predicts posttraumatic stress disorder symptoms and severity in sudden cardiac arrest survivors.,European journal of cardiovascular nursing,0.936,5387,health_sciences,2902,Health Sciences,Nursing,1,1,1,1,1,1,1,1,1,1,FALSE,2002,England,"PTSD, SCA, Sudden cardiac arrest, posttraumatic stress disorder",NA,NA
FALSE,2015-01-07,2015-05-21,97,FALSE,FALSE,09387994,182,FALSE,37,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Extra-ocular muscle MRI in genetically-defined mitochondrial disease.,European radiology,1.535,2285,health_sciences,2741,Health Sciences,"Radiology, Nuclear Medicine and Medical Imaging",2,2,2,2,2,2,2,2,2,2,FALSE,1991,Germany,"Chronic progressive external ophthalmoplegia, Kearns-Sayre syndrome, Magnetic resonance imaging, Mitochondrial DNA, Mitochondrial diseases",NA,NA
FALSE,2015-01-24,2015-05-21,80,FALSE,FALSE,09387994,182,FALSE,37,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Feasibility of three-dimensional ultrashort echo time magnetic resonance imaging at 1.5 T for the diagnosis of skull fractures.,European radiology,1.535,2285,health_sciences,2741,Health Sciences,"Radiology, Nuclear Medicine and Medical Imaging",2,2,2,2,2,2,2,2,2,2,FALSE,1991,Germany,"Computed tomography, Magnetic resonance imaging, Radiation, Skull fracture, Ultrashort echo time",NA,NA
FALSE,2015-02-22,2015-05-20,47,FALSE,FALSE,00175749,364,FALSE,40,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Congenital secretory diarrhoea caused by activating germline mutations in GUCY2C.,Gut,8.874,103,health_sciences,2715,Health Sciences,Gastroenterology and Hepatology,2,2,2,2,2,2,2,2,2,2,FALSE,1960,England,"BACTERIAL ENTEROTOXINS, CHRONIC DIARRHOEA, GUANYLATE CYCLASE, INTESTINAL ION TRANSPORT, PAEDIATRIC DIARRHOEA",NA,NA
FALSE,2015-02-02,2015-05-22,95,FALSE,FALSE,09441344,212,FALSE,14,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q1,Q1,"Journal Article, Research Support, U.S. Gov't, Non-P.H.S., Review",PCB remediation in schools: a review.,Environmental science and pollution research international,1.004,4796,physical_sciences,2307,Natural Sciences and Engineering,Geosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1994,Germany,"Contaminated building materials, Cost, Mitigation, PCBs, Remediation, Schools",NA,NA
FALSE,2015-01-30,2015-05-22,104,FALSE,FALSE,09441344,212,FALSE,8,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q1,Q1,Journal Article,Assessment of the contamination of marine fauna by chlordecone in Guadeloupe and Martinique (Lesser Antilles).,Environmental science and pollution research international,1.004,4796,physical_sciences,2307,Natural Sciences and Engineering,Geosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1994,Germany,"Chlordecone, Contamination, Guadeloupe, Marine fauna, Martinique, Organochlorine pollution",NA,NA
FALSE,2015-03-11,2015-05-21,25,FALSE,FALSE,1355008X,107,FALSE,46,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,Skin fibrosis correlates with circulating thyrotropin levels in systemic sclerosis: translational association with Hashimoto's thyroiditis.,Endocrine,0.971,5065,life_sciences,1310,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1994,United States,"Fibrosis, Scleroderma, TSH receptor, Thyrotropin",NA,NA
FALSE,2015-01-29,2015-07-06,105,FALSE,FALSE,02693879,74,FALSE,53,Q3,Q3,Q3,Q3,Q3,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",Adsorption of cinnabarinic acid from culture fluid with magnetic microbeads.,Biomedical chromatography : BMC,0.382,14223,life_sciences,1308,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1986,England,"antimicrobial dyes, cinnabarinic acid, magnetic beads, separation",NA,NA
FALSE,2015-01-30,2015-05-20,91,FALSE,FALSE,20474873,130,FALSE,19,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Observational Study, Research Support, Non-U.S. Gov't",Mismatch of presenting symptoms at first and recurrent acute myocardial infarction. From the MONICA/KORA Myocardial Infarction Registry.,European journal of preventive cardiology,2.1189999999999998,1291,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,2,2,2,2,2,2,1,1,1,1,FALSE,2012,England,"Myocardial infarction, re-infarction, survival, symptoms",NA,NA
FALSE,2015-04-04,2015-05-21,14,FALSE,FALSE,03412695,116,FALSE,33,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't",Comparative use of the computer-aided angiography and rapid prototyping technology versus conventional imaging in the management of the Tile C pelvic fractures.,International orthopaedics,1.036,4545,health_sciences,2732,Health Sciences,Surgical Sciences,1,1,1,1,1,1,1,1,1,1,FALSE,1977,Germany,"Angiography, Computer, Pelvic fracture, Perioperative outcome, Rapid prototyping",NA,NA
FALSE,2015-02-13,2015-06-25,94,FALSE,FALSE,15207552,141,FALSE,38,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't, Review",Extra-glycaemic properties of empagliflozin.,Diabetes/metabolism research and reviews,1.792,1749,life_sciences,1310,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1999,England,"SGLT2 inhibitors, blood pressure, body weight, nephroprotection",NA,NA
